Agent_id,lost_reason,source,source_city,source_country,utm_source,utm_medium,des_city,des_country,room_type,lead_id,cat_lease,cat_budget,lead_score
10,10,126,2609,171,20,3,111,8,1,18234,2,4,0.08769275645287605
20,15,93,1306,99,4,49,208,13,5,5237,5,5,0.922940669252931
46,20,126,3116,163,20,3,98,8,3,25995,1,5,0.7865312275146789
51,10,126,1243,163,20,3,109,8,3,2433,1,5,0.3061830997818874
16,16,127,3868,163,3,3,191,8,5,325,2,5,1.288564879586225
105,20,126,297,163,20,3,26,8,3,15043,2,4,5.218098087598851
57,30,126,3402,163,20,3,18,8,3,16475,1,0,38.43228442471794
102,25,126,3741,163,20,3,165,8,0,12920,5,5,1.8456617453002917
62,20,127,918,163,3,3,6,8,5,3047,2,5,32.65238510263706
57,30,126,1268,163,20,3,6,8,3,26392,1,4,42.881892615388736
10,29,126,297,163,3,3,73,8,1,20501,2,0,72.96374490748012
16,20,126,2385,163,20,3,160,8,0,9757,1,4,2.1252699281770813
32,30,126,301,142,20,3,98,8,3,10903,1,5,65.97024658397937
65,21,232,1675,27,9,3,109,8,5,19681,5,5,3.89556257758444
4,21,258,1243,163,20,3,18,8,5,19272,1,5,0.9307533288940606
62,18,126,1338,163,20,3,6,8,3,15262,2,5,3.663051769671704
4,25,126,2995,91,20,3,109,8,3,9762,5,5,30.479065598779975
20,15,126,2921,163,20,3,81,8,0,11904,1,4,0.7602153788576244
20,15,232,1154,163,20,3,81,8,5,24763,5,5,0.07728234173435576
21,21,199,3495,163,20,3,87,8,5,19651,5,5,0.49000110434992955
20,15,280,3172,163,20,3,133,8,3,125,1,5,0.04471706471152061
10,16,136,2943,167,20,3,194,8,5,14565,2,5,0.21066208485518326
78,16,126,3868,163,20,3,206,8,0,2864,0,5,0.19418457247906482
53,21,126,2943,167,20,3,206,8,0,5393,2,4,1.24855013386188
57,18,126,4040,163,20,3,109,8,0,24217,2,0,0.303692840917254
20,15,280,4003,163,20,3,69,8,0,9821,2,4,0.03546789263750506
39,29,126,1264,31,20,3,194,8,0,13919,2,0,62.721983907647015
20,15,127,1107,163,4,52,133,8,5,25665,2,5,0.11355657832606127
4,16,127,3158,163,20,3,194,8,5,23954,1,5,0.1414820006851535
111,21,126,1700,163,20,3,109,8,3,14465,1,4,1.7807982072158737
40,20,232,3868,163,20,3,111,8,5,9560,5,5,0.21059487863049992
57,30,126,1541,163,20,3,111,8,0,19442,1,5,25.958326258478117
32,21,126,778,31,20,3,194,8,3,5513,1,6,23.128801555274897
79,16,126,778,31,20,3,194,8,0,21556,1,0,1.5953545935890803
109,16,117,1306,99,20,30,186,8,5,20298,5,5,0.14286804394910507
103,16,126,3868,163,20,3,194,8,0,11497,1,4,0.09847219085196339
63,21,164,2576,163,21,30,133,8,5,25633,5,5,0.11427773947833449
7,20,126,3172,163,20,3,165,8,1,14823,2,4,1.1838281885802477
91,21,280,3093,99,20,3,188,8,3,24797,2,5,0.04031628628138008
20,15,280,2028,99,20,3,34,8,0,18886,1,4,0.1565060185437457
22,23,126,1897,163,20,3,194,8,3,3725,1,4,5.795966498362324
20,15,127,1107,163,3,3,133,8,5,8188,2,5,2.723599777928568
9,20,280,3868,163,20,3,160,8,0,17231,1,4,0.04388186390039573
32,21,126,3565,82,20,3,130,8,0,20163,1,4,3.7859775420744346
20,15,127,848,163,3,3,81,8,5,11310,2,5,4.178669093362205
100,30,232,3868,163,24,56,109,8,5,24132,5,5,0.08444402237597808
60,16,199,854,99,15,51,48,8,5,19087,2,5,0.15820428263794029
28,16,126,2921,163,20,3,37,8,3,5940,1,5,2.146324183339541
4,29,126,1203,167,20,3,151,8,0,10958,2,5,34.709843392737234
91,18,126,3868,163,20,3,109,8,1,1236,1,5,0.9591835681003339
17,20,126,1707,54,29,3,194,8,1,1263,2,0,9.995562959839614
20,15,127,776,74,20,3,133,8,5,6019,0,5,5.004235742705767
20,15,127,1753,163,20,3,81,8,5,6428,2,5,1.5467056805397519
105,21,195,3868,163,20,3,48,8,5,1775,0,5,1.0054912165350762
80,20,164,3945,163,20,3,6,8,5,18712,5,5,0.8374844576299405
47,25,126,3104,163,20,3,29,8,3,16060,5,0,13.206401424078736
25,16,126,747,163,20,3,111,8,0,19595,1,4,0.9411020580663195
17,20,280,1475,31,20,3,111,8,1,23544,1,4,0.8120777177724801
74,30,126,1753,163,20,3,87,8,3,7769,1,0,44.941062232057085
52,20,199,838,48,23,35,111,8,5,23861,5,5,0.549018795370869
20,15,280,1475,31,20,3,69,8,0,18278,1,4,0.3901297303458765
20,15,243,2605,99,20,30,47,8,5,14412,5,5,0.09405080789865176
51,30,126,1622,161,20,3,160,8,0,13935,1,0,25.649202779159484
39,15,232,4093,123,3,3,184,7,5,25856,5,5,0.03553249923036871
81,8,126,2049,99,20,3,194,8,0,21590,2,4,0.02919132344692234
74,20,127,2943,167,20,3,201,8,5,6093,5,5,0.7009359442166112
20,15,232,2341,142,20,3,69,8,5,16549,5,5,0.13542959115170042
20,15,232,2802,39,20,30,50,8,5,17150,5,5,0.21981828858146016
92,30,280,3868,163,20,3,187,8,3,12332,1,4,0.3972152408161545
20,15,232,2026,163,20,30,81,8,5,19714,5,5,0.026216139313947655
19,20,126,1753,163,20,3,84,8,0,20269,1,4,2.896444562219319
21,20,199,2367,97,20,3,89,8,5,2974,5,5,4.272842220692557
109,21,126,305,51,20,3,91,8,3,22718,2,5,10.612950302538811
20,15,280,999,163,20,3,133,8,0,16505,1,5,0.03401494977266047
61,21,126,1122,99,20,3,128,8,0,11316,5,5,8.856475539809505
9,20,126,323,144,20,3,87,8,0,9033,2,5,12.87358816309995
18,23,199,3868,163,20,3,109,8,5,16320,5,5,0.7914757455426805
63,16,126,778,31,20,3,194,8,0,15440,1,5,2.5556100990973145
20,17,127,109,163,20,3,166,8,5,21506,2,5,0.7741043219454027
20,15,126,2243,163,20,3,81,8,0,17872,1,4,0.6569923317174862
20,15,127,3572,131,20,3,81,8,5,24651,2,5,0.39739430443507595
109,24,126,3868,163,20,3,29,8,0,8561,0,4,6.853332114205295
37,16,280,1886,163,17,35,194,8,1,3581,1,4,0.011326621060598908
63,20,126,3172,163,20,3,84,8,0,6758,0,5,2.691498145455753
10,21,126,3868,163,20,3,18,8,0,25652,1,4,2.8165442582252234
57,1,126,19,163,20,3,130,8,0,16155,1,4,0.009986283915081268
102,1,127,1984,163,20,3,89,8,5,2762,0,5,0.011031201182463809
20,15,280,1726,163,20,3,69,8,0,3344,0,4,0.12572819643361896
104,10,126,3868,163,20,3,165,8,1,18244,2,5,0.013571073252307164
78,20,126,1303,163,20,3,35,8,0,2640,5,6,9.056767737270016
20,15,280,2596,163,20,3,133,8,3,20732,1,4,0.014403645577483923
106,1,199,2333,167,20,3,73,8,5,15329,5,5,0.0011198024959905438
57,0,199,3629,163,20,3,84,8,5,2079,5,5,0.0019107828511838155
20,15,245,1414,31,20,3,104,8,5,6662,1,5,1.0953122539201103
60,20,126,1541,163,20,3,18,8,3,16302,2,4,5.213679347300682
63,20,126,2127,163,20,3,109,8,1,12077,5,4,2.101699403512205
14,16,232,3267,165,20,3,133,8,5,6577,2,5,0.09656488246445097
12,30,126,1535,0,20,3,206,8,0,17052,5,5,73.8389737834383
20,15,280,2065,167,20,3,22,8,3,1130,2,0,0.20738169355232947
20,15,277,956,45,20,3,133,8,5,18855,2,5,0.18663926984697393
77,16,126,493,118,20,3,194,8,1,13215,1,5,0.7566751288980709
19,20,280,3301,163,17,35,200,8,1,25245,1,0,0.00649859497189976
70,16,126,3344,99,20,3,194,8,3,2833,5,4,0.7523741553598482
18,24,126,2460,99,17,35,73,8,0,1383,0,5,20.80986134824266
46,20,136,3868,163,20,3,109,8,5,16348,5,5,0.8039639393834931
39,21,126,2511,99,20,3,111,8,0,5209,5,5,11.580720793886053
20,15,232,1821,99,15,43,138,0,5,17485,5,5,0.045375073712186416
19,25,258,3554,150,9,3,194,8,5,7584,5,5,0.8803127037874364
20,15,126,2758,163,20,3,81,8,3,4088,2,4,1.3145395989728965
105,21,127,1547,163,3,3,148,8,5,6360,1,5,5.685822628472492
70,16,199,3213,174,20,3,130,8,5,9524,5,5,0.07695864002786637
102,16,127,2995,91,7,45,194,8,5,25035,1,5,0.06280438749830042
62,29,126,137,36,20,3,109,8,0,24753,2,4,67.92176355035014
109,15,280,2333,167,20,3,12,8,0,14687,2,5,0.033003015463388005
70,25,126,4115,138,20,3,160,8,1,19470,0,6,2.234839153219317
46,21,126,503,163,20,3,151,8,3,476,2,5,7.778101267722082
16,30,232,3868,163,20,30,91,8,5,24279,5,5,0.8496416413066452
111,7,126,1306,99,20,3,148,8,0,8714,2,0,0.08546937511386833
20,15,164,2943,167,20,3,22,8,5,26095,5,5,0.23807361248944053
62,21,164,3992,160,20,3,201,8,5,22078,5,5,0.14052952194524884
97,29,170,4173,180,28,10,194,8,5,8064,1,5,0.873287221449744
74,29,126,3521,135,20,3,111,8,1,23743,2,6,10.72352198331396
89,20,126,3109,99,20,3,165,8,3,1849,1,5,3.2286972334228845
20,15,280,170,131,20,3,7,8,3,5014,5,0,0.6403391856000462
20,15,126,49,163,20,3,91,8,0,12210,1,4,1.8821953591247786
46,20,199,3868,163,20,3,6,8,5,853,2,5,2.022695348168174
22,21,126,570,13,20,3,109,8,3,1210,1,5,61.277175365100156
20,15,199,2596,163,20,3,69,8,5,12429,5,5,0.21979067713919515
92,16,126,2127,163,20,3,111,8,3,23117,1,4,0.22921546994368794
79,16,127,2028,99,20,3,194,8,5,943,1,5,1.2209816539634095
3,20,126,357,163,20,3,109,8,3,9624,1,4,8.12530864250197
20,15,127,3956,43,24,56,133,8,5,19655,5,5,0.09655879190453623
74,23,126,2049,99,20,3,151,8,3,9466,1,4,9.141254135456823
104,21,246,4173,180,15,2,194,8,5,1388,5,5,0.07872669789447234
21,26,126,2049,99,20,3,111,8,1,20253,1,5,23.99986835007325
109,10,280,2333,167,17,28,200,8,0,5255,1,4,0.0008102797803927859
20,15,280,2425,163,20,3,7,8,0,16340,1,0,0.08518901063595212
80,8,126,3868,163,20,3,194,8,0,21559,5,5,0.005504071723397765
4,21,126,4003,163,20,3,111,8,0,16339,2,4,1.957583761536179
52,20,126,3868,163,20,3,109,8,1,25669,1,4,0.5274699354994088
20,15,127,1589,163,3,3,81,8,5,18119,1,5,2.092317727246638
5,21,126,2504,163,20,3,26,8,3,4901,1,4,15.087009196969053
55,20,126,2605,99,20,3,151,8,0,654,2,5,6.67035104386445
55,21,126,3868,163,20,3,130,8,3,8523,2,5,1.6404741268460852
106,20,126,2127,163,20,3,128,8,0,10047,1,4,1.3224639175673505
22,29,126,2127,163,3,3,130,8,0,19724,1,4,40.02007412793129
105,29,245,1055,6,20,3,186,8,5,19164,2,5,8.965089693684613
41,20,179,572,99,24,56,165,8,5,5401,1,5,0.35156088442338407
20,15,232,1191,8,15,43,158,11,5,18108,5,5,0.14039550926726707
9,30,164,297,163,20,30,87,8,5,8449,5,5,26.772286687210094
62,16,126,3868,163,20,3,109,8,0,3987,2,5,0.5867873477649013
100,30,126,2190,142,20,3,130,8,1,13931,1,4,22.82514677636554
70,16,127,2121,99,20,3,194,8,5,2331,1,5,1.1788890862278882
92,0,126,167,163,20,3,18,8,0,4315,1,4,0.03558206461016914
70,30,126,3773,100,3,3,151,8,3,16031,0,5,44.57254077536992
20,15,232,1530,43,20,30,207,11,5,26005,5,5,0.032118809746195284
20,15,199,350,115,20,30,192,5,5,1379,5,5,0.2076659155284052
20,15,280,3868,163,20,3,133,8,3,23781,1,6,0.007176661965598159
57,25,126,2897,163,20,3,160,8,0,10176,0,4,5.023643348510309
57,15,232,1746,163,24,56,194,8,5,9609,5,5,0.0032046472064684826
20,15,258,2049,99,20,30,133,8,5,23378,5,5,0.019138691209262676
12,21,126,3868,163,20,3,148,8,0,3618,1,4,2.9461021573684674
14,21,126,1080,163,20,3,18,8,3,10345,2,0,18.049340115126956
17,30,126,2049,99,20,3,148,8,3,6707,2,4,64.39987580322193
92,16,126,2830,163,20,3,194,8,0,23401,2,5,0.07155932480385097
62,20,199,1283,163,17,35,148,8,5,6719,5,5,0.2151314489456721
19,9,126,3868,163,20,3,151,8,1,9286,2,4,0.04996681809588794
106,1,127,175,69,20,3,95,8,5,9585,1,5,0.05180927080008801
25,29,126,3846,163,20,3,194,8,1,11657,2,4,9.663009754721378
12,15,126,4097,163,20,3,109,8,1,21982,5,5,0.19723641490147414
47,21,126,1492,143,20,3,111,8,0,5655,5,5,7.948469692841615
55,16,126,2171,14,20,3,194,8,0,9974,1,5,3.0906434600687147
102,20,126,27,163,20,3,35,8,3,7970,2,4,8.311346454032076
5,16,126,1451,10,3,3,18,8,0,10829,2,5,55.16076768275593
22,21,126,1292,163,20,3,109,8,3,23775,2,4,2.6793451516892928
20,15,280,1731,142,12,0,7,8,0,4700,1,4,0.5540368257555834
20,15,280,2943,167,20,3,34,8,3,6008,5,5,0.08719845315068618
5,25,127,1306,99,26,35,111,8,5,10359,5,5,10.984337845979821
62,0,280,2127,163,24,56,91,8,0,4510,1,5,5.0757959632251025e-05
16,30,164,1210,143,20,3,98,8,5,21531,5,5,27.232023096853375
57,16,126,3868,163,20,3,18,8,0,8410,2,5,1.2089282766403662
20,15,127,3150,163,23,35,133,8,5,20069,2,5,0.05023642985696608
16,16,126,1306,99,20,3,194,8,1,63,5,5,3.154029929874576
70,21,117,2049,99,20,30,58,5,5,23918,5,5,2.3474970390994954
46,29,126,3810,163,20,3,128,8,1,20792,1,5,8.776728989981786
16,21,126,2323,113,20,3,50,8,0,16835,1,5,11.45836642072749
7,16,199,1621,99,20,3,194,8,5,6614,5,5,0.4987729124117114
92,30,199,3688,163,20,3,109,8,5,19387,5,5,2.671848608190536
18,20,126,295,163,20,3,151,8,1,23645,0,5,1.9344775870779898
60,30,258,2848,99,24,56,151,8,5,194,2,5,0.9299980780720987
57,26,126,3153,163,20,3,111,8,1,23847,2,4,4.204477278640971
97,16,126,2807,99,20,3,194,8,0,9502,2,5,0.4585355257428791
20,15,199,2460,99,20,3,7,8,5,2751,5,5,2.225834062341085
103,20,248,3344,99,4,9,11,0,5,24056,0,5,0.7457801206696565
46,20,126,1196,163,20,3,194,8,0,19051,1,5,0.9112216320991853
63,20,126,2767,163,20,3,194,8,0,19766,5,5,0.4073858034769977
47,20,126,2333,167,20,3,111,8,3,19113,2,5,1.3198481761842045
20,15,280,2573,163,20,3,7,8,0,22217,1,0,0.05480106477927357
54,25,18,4173,180,15,4,6,8,5,2164,0,5,69.2281483797413
7,21,126,2414,163,20,3,87,8,0,7822,1,5,7.183912041248392
20,15,280,3818,131,20,3,173,8,0,19925,1,5,0.010404673045234228
79,21,126,3868,163,20,3,111,8,0,9451,1,4,1.5461936264943843
20,15,127,2659,31,20,3,113,8,5,16414,2,5,3.079817293087295
62,21,126,1989,99,20,3,130,8,0,3799,1,5,10.334617734742421
20,15,232,3932,166,3,3,81,8,5,2410,5,5,0.3225237547185244
55,20,126,1306,99,20,3,130,8,1,2313,0,5,11.44757286214047
39,15,126,1107,163,20,3,109,8,3,22992,5,4,0.419626654024592
20,15,280,2780,163,20,3,7,8,0,20279,2,4,0.05379047529939838
57,21,232,1894,163,20,3,18,8,5,9796,5,5,1.294293359975168
35,21,126,261,163,20,3,111,8,0,9962,1,5,7.926897284095026
28,20,126,3029,99,20,3,111,8,3,12215,1,5,5.3677055695969695
53,21,126,2596,163,20,3,6,8,0,4766,5,5,11.50451090202339
3,21,126,3868,163,20,3,109,8,0,12240,2,4,2.7574619564077105
18,25,126,133,163,20,3,18,8,3,1568,0,5,62.380019489407815
97,25,126,3221,163,20,3,148,8,0,4952,5,5,4.619083969101115
102,16,126,1377,163,20,3,194,8,0,5844,1,5,0.35068190435935925
103,20,280,2889,167,20,3,4,8,0,24858,1,5,0.07238475185642221
10,20,126,2780,163,20,3,91,8,3,6536,1,5,4.753686079953114
6,16,126,3170,0,20,3,160,8,1,8145,2,4,6.819368895036266
51,30,126,175,69,20,3,98,8,0,17824,1,4,77.19055963375467
97,21,126,2830,163,3,3,109,8,3,8461,2,0,5.671132153574842
20,15,280,1475,31,20,3,133,8,3,7357,2,5,0.3899249783784878
5,16,126,297,163,20,3,18,8,3,7450,1,5,7.36241161220003
35,16,126,3868,163,20,3,29,8,1,6776,1,4,1.51167819055444
53,20,199,2943,167,20,3,194,8,5,9309,5,5,0.1916941656854262
20,15,232,2466,163,9,3,69,8,5,6654,5,5,0.3457910700483932
103,16,126,3303,163,20,3,18,8,0,20323,0,5,0.43553632178887375
53,15,199,2605,99,24,56,194,8,5,18458,5,5,0.006850283638163341
22,20,126,2605,99,20,3,6,8,0,252,2,4,32.762424348764995
53,20,126,3868,163,20,3,29,8,0,10486,5,4,3.1958336689079268
51,21,280,175,69,20,3,187,8,1,19186,2,0,0.44129563022315776
109,16,126,1154,163,20,3,29,8,0,4741,1,4,2.2124406312509914
5,0,117,2605,99,24,56,95,8,5,11718,5,5,0.002571523844423583
61,21,127,420,163,20,3,194,8,5,23385,1,6,0.9921131956190914
20,15,126,1057,163,20,3,81,8,1,8179,1,4,1.8830512844695013
32,21,192,4173,180,15,19,200,8,5,22752,2,5,0.05286992156473541
21,21,126,1414,31,20,3,50,8,1,14829,1,6,40.374329546484006
62,19,93,638,99,4,9,165,8,5,13393,2,5,12.228173661283916
20,15,280,2943,167,17,35,81,8,0,17336,1,5,0.008469499974622133
103,25,126,2396,31,3,3,165,8,0,16347,5,5,33.79165121914941
98,20,126,3295,99,20,3,194,8,3,1194,2,0,2.3038732115990337
12,20,126,3832,163,20,3,87,8,0,21289,1,5,1.3197385309642748
90,16,126,1858,163,20,3,194,8,0,6422,1,0,0.3468164782029059
40,20,192,4173,180,15,34,98,8,5,17291,5,5,0.08215167721268164
46,21,127,1373,163,3,3,57,8,5,5849,2,5,23.921247751055834
20,15,280,3597,163,17,28,69,8,1,19303,2,5,0.009320145428314344
103,21,232,3868,163,20,30,194,8,5,18396,5,5,0.011690241932620095
14,20,126,2655,56,20,3,151,8,3,10915,1,5,9.345674349128283
79,21,18,4173,180,15,4,109,8,5,5698,5,5,11.873160066291737
20,22,206,3868,163,20,3,167,6,5,6962,5,5,0.525640050638609
91,26,199,870,99,20,3,4,8,5,23693,5,5,12.518401178717648
69,21,126,3868,163,20,3,35,8,3,26121,1,5,1.2429781233543984
105,16,126,2127,163,20,3,109,8,0,5948,1,0,0.6894198914694967
3,20,280,3868,163,20,3,18,8,0,20782,1,4,0.16750257986326456
21,7,129,4173,121,15,6,200,8,5,13548,5,5,0.021878321078942276
98,30,164,638,99,24,56,148,8,5,21485,5,5,2.106907895747446
32,15,126,1268,163,20,3,6,8,0,14343,1,4,2.2958677364789586
69,7,126,1076,3,20,3,160,8,3,4425,1,5,0.656416097674662
57,30,164,1278,0,20,3,73,8,5,592,5,5,91.940957358223
25,29,126,19,163,20,3,165,8,3,23908,2,4,20.548345067208597
19,29,195,1781,165,20,3,168,8,5,14660,2,5,6.121485463436356
109,7,126,784,69,20,3,109,8,3,17130,2,4,0.13415115495426547
20,15,232,3818,131,15,43,138,0,5,6315,5,5,0.028001044213209297
7,10,126,831,78,20,3,160,8,3,11213,1,0,0.7191428497853662
9,21,199,1003,163,20,3,109,8,5,1106,5,5,3.56141044380463
20,15,232,3871,167,20,30,113,8,5,15567,5,5,0.011772564779512195
5,25,232,860,99,9,3,130,8,5,10718,5,5,13.637044008561563
20,15,126,2333,167,20,3,81,8,3,3550,1,0,1.6002932484863102
111,21,164,1541,163,20,3,98,8,5,8871,5,5,1.4203753819372273
109,29,280,3831,152,20,3,59,8,1,25924,1,6,0.46519467411191573
112,26,126,1503,33,20,3,109,8,3,3854,0,4,56.66791870270996
61,7,126,2307,163,20,3,111,8,1,22755,5,4,0.019668794079419617
25,20,126,3831,152,20,3,87,8,0,13858,1,5,2.222037786575729
104,21,126,1533,163,20,3,18,8,0,19933,2,4,3.7023158906607065
109,16,199,1080,163,20,3,18,8,5,17179,5,5,0.26706020948449666
109,21,126,2219,174,20,3,130,8,0,464,1,5,2.534842550957377
6,7,127,2108,37,20,3,4,8,5,12821,5,5,1.4333923526695431
20,15,280,1306,99,20,3,7,8,0,2533,0,5,0.7845259373422101
20,15,280,3858,163,20,3,133,8,0,6248,1,4,0.024040407351871455
77,16,127,3794,87,20,3,194,8,5,12666,1,4,0.37300892979428457
12,16,126,2049,99,20,3,111,8,1,2355,2,5,5.19467767371281
51,2,126,3868,163,20,3,160,8,0,3320,1,4,0.005983532009047796
37,25,280,2605,99,12,0,194,8,0,24497,5,4,0.4862546300548126
37,16,126,2936,163,20,3,194,8,3,13667,0,5,0.22505088304102602
103,20,126,2356,163,20,3,26,8,3,12291,2,4,3.0857569317350824
100,7,126,3023,34,20,3,151,8,0,2803,5,5,0.1800993223609383
25,23,126,1959,163,20,3,81,8,3,13175,1,4,9.462081791830968
28,18,126,2516,138,20,3,160,8,1,16460,2,0,0.9927234818986873
28,25,126,1753,163,20,3,128,8,0,26155,5,4,4.864885306804316
61,16,127,3021,163,20,3,194,8,5,9786,5,5,0.20954956597820704
25,20,164,1132,176,24,56,111,8,5,14185,5,5,0.13367558841412489
20,15,280,1227,163,20,3,69,8,0,9491,2,5,0.09783182556325797
57,21,164,3868,163,20,3,118,8,5,7287,5,5,0.9413175763441792
78,16,126,2534,163,20,3,130,8,0,8442,5,5,0.4768401877523089
69,6,126,2040,163,20,3,87,8,3,23272,2,0,0.019841756139429477
52,20,126,3922,163,20,3,160,8,0,24052,1,4,0.3363904304615985
54,21,126,3680,162,20,3,194,8,0,20996,1,0,0.44890053640889793
18,30,164,3868,163,20,3,109,8,5,14993,5,5,12.301600863115667
60,16,127,2432,167,24,56,18,8,5,15865,1,5,0.10093961726193774
10,16,126,2418,163,20,3,160,8,0,25246,1,5,0.24081485909236816
51,20,199,2943,167,20,3,35,8,5,21964,5,5,0.46169132468241986
70,16,127,999,163,3,3,194,8,5,22151,1,5,0.496525852088734
18,30,126,3861,163,20,3,91,8,3,11056,1,4,32.38917025625068
34,20,126,2049,99,20,3,109,8,0,2892,2,5,12.7194795626905
39,20,127,3110,163,3,3,160,8,5,24504,5,5,1.2539555361973036
55,30,280,638,99,20,3,87,8,0,21005,2,4,7.669985391722306
70,19,280,916,111,20,3,89,8,0,6239,2,5,0.49379760767836484
28,21,126,3868,163,20,3,130,8,0,5382,1,5,2.671925127771504
41,30,164,3868,163,20,3,84,8,5,26344,5,5,6.441746018225755
102,1,126,478,163,20,3,98,8,0,12790,5,0,0.009897728069791372
5,29,164,2943,167,20,3,186,8,5,2285,5,5,13.65215018010878
91,21,117,2494,99,20,30,165,8,5,3676,5,5,1.8461648198112843
54,21,126,1306,99,20,3,130,8,0,21244,1,5,4.820769680907227
10,7,280,2596,163,20,3,191,8,0,21088,1,5,0.0007495738730472329
13,21,127,1456,99,20,3,6,8,5,8798,1,5,37.048869691452445
3,23,127,1314,45,17,28,87,8,5,8473,2,5,34.78352870826911
10,10,280,2195,163,20,3,18,8,1,4578,1,4,0.04076917411819999
40,16,126,2943,167,20,3,111,8,0,12670,1,5,0.5343921151255316
17,21,126,2036,56,20,3,194,8,3,19738,1,0,6.100762235551423
9,21,126,2396,31,20,3,194,8,0,15941,1,4,9.98602849940629
67,21,164,1414,31,20,3,130,8,5,26043,5,5,3.938132183005136
65,15,126,1894,163,20,3,194,8,3,16648,2,0,0.16231017975706288
100,10,199,970,31,20,3,165,8,5,6060,5,5,0.16527329958871123
4,21,126,2534,163,20,3,35,8,3,23086,2,5,4.5390435428776295
104,7,126,3868,163,20,3,194,8,0,13313,2,5,0.005608563143174335
25,16,126,3886,163,20,3,160,8,0,20482,1,4,0.16927848722952912
28,16,126,2943,167,20,3,194,8,0,1755,1,5,0.5105883757624738
112,26,12,473,167,20,3,95,8,5,676,5,5,74.23410874512975
47,18,280,3110,163,20,3,160,8,3,6246,0,4,0.044180855657275316
79,26,72,4173,121,5,22,33,0,5,20451,5,5,32.395101719482035
106,20,258,3029,99,24,56,194,8,5,3230,5,5,0.013838993448074027
25,15,232,309,43,15,43,20,11,5,4419,5,5,1.1427617436261976
100,19,126,2195,163,20,3,6,8,3,20756,1,4,1.7992092931162618
10,23,126,175,69,20,3,18,8,0,1687,1,5,80.50949185480022
9,25,126,3343,99,20,3,206,8,0,24108,5,5,4.3548241114067
74,16,232,3868,163,20,3,29,8,5,12668,5,5,0.08779073673385311
13,20,126,778,31,20,3,130,8,3,18809,1,5,18.382298880612936
28,18,126,1107,163,20,3,6,8,1,10214,5,4,7.571209085762452
7,10,280,1306,99,20,3,7,8,0,12242,0,5,0.10491277494065346
4,21,232,471,163,20,3,130,8,5,2079,5,5,1.8465507425448515
9,21,126,999,163,20,3,109,8,0,20075,1,5,4.282548211942993
92,25,126,2763,77,20,3,35,8,0,24623,5,5,17.112303655296678
109,10,126,3868,163,20,3,18,8,1,16500,1,4,0.07100040586144107
102,21,127,3868,163,20,3,194,8,5,24042,5,5,0.18048499853659733
19,21,232,4032,163,20,3,111,8,5,6280,5,5,0.4099174044264571
25,20,126,2220,163,20,3,29,8,1,20517,1,6,3.8794734093091656
55,25,258,4119,58,9,3,160,8,5,16838,5,5,1.600462055499999
5,30,232,2725,161,20,3,111,8,5,9455,5,5,8.775485735767266
70,20,126,200,162,20,3,111,8,0,18264,1,4,2.6674705833924546
20,15,280,1292,163,20,3,17,8,1,14951,1,4,0.1179827040348232
20,15,127,3868,163,3,3,17,8,5,2323,2,5,4.947280014268948
103,21,232,2605,99,4,9,206,8,5,24899,5,5,0.17303803792339026
106,21,126,3868,163,20,3,109,8,0,22369,1,4,0.5198927621598353
20,15,126,1227,163,20,3,81,8,0,5741,1,5,2.052532051433101
7,10,126,2396,31,20,3,109,8,0,23561,2,5,0.5973423713602138
25,24,127,3527,163,20,3,109,8,5,8200,0,5,7.318569450193589
25,18,127,3228,56,20,3,186,8,5,18068,2,5,1.672135763814973
103,21,126,3904,163,20,3,194,8,0,24188,1,0,0.20286349287326225
16,25,126,99,8,20,3,6,8,0,8589,5,4,93.06717591122123
16,20,126,2534,163,20,3,201,8,1,16,1,4,2.449844708773983
5,0,280,1283,163,17,35,57,8,0,17533,1,4,0.000268936110321792
40,10,126,638,99,26,16,194,8,3,21339,1,4,0.055661746039428014
103,20,126,778,31,20,3,91,8,3,15367,1,5,14.851993709805164
52,16,126,1618,99,20,3,109,8,0,13521,5,5,2.0376188958277375
35,20,126,1900,163,20,3,73,8,3,8016,1,4,5.645594890501291
6,30,127,3868,163,3,3,73,8,5,15333,1,5,56.43225476840807
74,24,126,1038,163,20,3,50,8,1,9399,0,4,18.01853845424135
77,9,126,2312,163,20,3,111,8,1,10978,2,4,0.06757608268335805
105,7,126,3868,163,20,3,91,8,1,5858,1,4,0.027692990203605557
92,10,126,3831,152,20,3,6,8,1,22552,0,6,0.0749473212464235
19,9,126,3231,163,20,3,35,8,3,10025,1,4,0.20542323581990315
39,10,126,1414,31,20,3,109,8,0,20535,5,5,0.7440205430720441
